Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
China,CHN,2020,Agricultural land (sq. km),AG.LND.AGRI.K2,5285081
China,CHN,2019,Agricultural land (sq. km),AG.LND.AGRI.K2,5285092
China,CHN,2018,Agricultural land (sq. km),AG.LND.AGRI.K2,5285097
China,CHN,2017,Agricultural land (sq. km),AG.LND.AGRI.K2,5285121
China,CHN,2016,Agricultural land (sq. km),AG.LND.AGRI.K2,5285529
China,CHN,2015,Agricultural land (sq. km),AG.LND.AGRI.K2,5286334
China,CHN,2014,Agricultural land (sq. km),AG.LND.AGRI.K2,5286950
China,CHN,2013,Agricultural land (sq. km),AG.LND.AGRI.K2,5288015
China,CHN,2012,Agricultural land (sq. km),AG.LND.AGRI.K2,5287995
China,CHN,2011,Agricultural land (sq. km),AG.LND.AGRI.K2,5288851
China,CHN,2010,Agricultural land (sq. km),AG.LND.AGRI.K2,5289168
China,CHN,2009,Agricultural land (sq. km),AG.LND.AGRI.K2,5290386
China,CHN,2008,Agricultural land (sq. km),AG.LND.AGRI.K2,5284517.556
China,CHN,2007,Agricultural land (sq. km),AG.LND.AGRI.K2,5278619.111
China,CHN,2006,Agricultural land (sq. km),AG.LND.AGRI.K2,5272720.667
China,CHN,2005,Agricultural land (sq. km),AG.LND.AGRI.K2,5266822.222
China,CHN,2004,Agricultural land (sq. km),AG.LND.AGRI.K2,5260913.778
China,CHN,2003,Agricultural land (sq. km),AG.LND.AGRI.K2,5255055.333
China,CHN,2002,Agricultural land (sq. km),AG.LND.AGRI.K2,5249146.889
China,CHN,2001,Agricultural land (sq. km),AG.LND.AGRI.K2,5243228.444
China,CHN,2000,Agricultural land (sq. km),AG.LND.AGRI.K2,5237310
China,CHN,1999,Agricultural land (sq. km),AG.LND.AGRI.K2,5237347.5
China,CHN,1998,Agricultural land (sq. km),AG.LND.AGRI.K2,5237385
China,CHN,1997,Agricultural land (sq. km),AG.LND.AGRI.K2,5237442.5
China,CHN,1996,Agricultural land (sq. km),AG.LND.AGRI.K2,5237520
China,CHN,1995,Agricultural land (sq. km),AG.LND.AGRI.K2,5237140
China,CHN,1994,Agricultural land (sq. km),AG.LND.AGRI.K2,5237130
China,CHN,1993,Agricultural land (sq. km),AG.LND.AGRI.K2,5191060
China,CHN,1992,Agricultural land (sq. km),AG.LND.AGRI.K2,5151980
China,CHN,1991,Agricultural land (sq. km),AG.LND.AGRI.K2,5122710
China,CHN,1990,Agricultural land (sq. km),AG.LND.AGRI.K2,5065920
China,CHN,1989,Agricultural land (sq. km),AG.LND.AGRI.K2,5003880
China,CHN,1988,Agricultural land (sq. km),AG.LND.AGRI.K2,4942790
China,CHN,1987,Agricultural land (sq. km),AG.LND.AGRI.K2,4886610
China,CHN,1986,Agricultural land (sq. km),AG.LND.AGRI.K2,4833530
China,CHN,1985,Agricultural land (sq. km),AG.LND.AGRI.K2,4772440
China,CHN,1984,Agricultural land (sq. km),AG.LND.AGRI.K2,4654380
China,CHN,1983,Agricultural land (sq. km),AG.LND.AGRI.K2,4538310
China,CHN,1982,Agricultural land (sq. km),AG.LND.AGRI.K2,4434180
China,CHN,1981,Agricultural land (sq. km),AG.LND.AGRI.K2,4338180
China,CHN,1980,Agricultural land (sq. km),AG.LND.AGRI.K2,4285190
China,CHN,1979,Agricultural land (sq. km),AG.LND.AGRI.K2,4239605
China,CHN,1978,Agricultural land (sq. km),AG.LND.AGRI.K2,4193960
China,CHN,1977,Agricultural land (sq. km),AG.LND.AGRI.K2,4134286.667
China,CHN,1976,Agricultural land (sq. km),AG.LND.AGRI.K2,4075333.333
China,CHN,1975,Agricultural land (sq. km),AG.LND.AGRI.K2,4016370
China,CHN,1974,Agricultural land (sq. km),AG.LND.AGRI.K2,3970290
China,CHN,1973,Agricultural land (sq. km),AG.LND.AGRI.K2,3903880
China,CHN,1972,Agricultural land (sq. km),AG.LND.AGRI.K2,3847810
China,CHN,1971,Agricultural land (sq. km),AG.LND.AGRI.K2,3801650
China,CHN,1970,Agricultural land (sq. km),AG.LND.AGRI.K2,3755180
China,CHN,1969,Agricultural land (sq. km),AG.LND.AGRI.K2,3709280
China,CHN,1968,Agricultural land (sq. km),AG.LND.AGRI.K2,3663130
China,CHN,1967,Agricultural land (sq. km),AG.LND.AGRI.K2,3627150
China,CHN,1966,Agricultural land (sq. km),AG.LND.AGRI.K2,3591120
China,CHN,1965,Agricultural land (sq. km),AG.LND.AGRI.K2,3555090
China,CHN,1964,Agricultural land (sq. km),AG.LND.AGRI.K2,3517060
China,CHN,1963,Agricultural land (sq. km),AG.LND.AGRI.K2,3488540
China,CHN,1962,Agricultural land (sq. km),AG.LND.AGRI.K2,3460010
China,CHN,1961,Agricultural land (sq. km),AG.LND.AGRI.K2,3432480
China,CHN,2020,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.0768976600843
China,CHN,2019,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.0770143746388
China,CHN,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.077067426709
China,CHN,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.0773345717245
China,CHN,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.0816654067681
China,CHN,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.090201435984
China,CHN,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.0967380472843
China,CHN,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.1080381401584
China,CHN,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.107828313151
China,CHN,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.1169108294991
China,CHN,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.1202755223834
China,CHN,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.1332002008976
China,CHN,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.0709365390941
China,CHN,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,56.0083515761775
China,CHN,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.9457666238713
China,CHN,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.8831828468425
China,CHN,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.8204876430821
China,CHN,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.7583318331087
China,CHN,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.695637819864
China,CHN,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.6328406499339
China,CHN,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.5700446698569
China,CHN,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.5703835980099
China,CHN,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.5707814882368
China,CHN,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.5713915865846
China,CHN,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.5722138930535
China,CHN,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.5681229787198
China,CHN,1994,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.5683116756343
China,CHN,1993,Agricultural land (% of land area),AG.LND.AGRI.ZS,55.0794881942816
China,CHN,1992,Agricultural land (% of land area),AG.LND.AGRI.ZS,54.6648317659929
China,CHN,1991,Agricultural land (% of land area),AG.LND.AGRI.ZS,54.3542638628196
China,CHN,1990,Agricultural land (% of land area),AG.LND.AGRI.ZS,53.7516963458667
China,CHN,1989,Agricultural land (% of land area),AG.LND.AGRI.ZS,53.0934239607328
China,CHN,1988,Agricultural land (% of land area),AG.LND.AGRI.ZS,52.4452315041269
China,CHN,1987,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.8491363623342
China,CHN,1986,Agricultural land (% of land area),AG.LND.AGRI.ZS,51.2859336188959
China,CHN,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,50.63774116229
China,CHN,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,49.3850713075365
China,CHN,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.1535162504364
China,CHN,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.0486499792566
China,CHN,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.0299978354703
China,CHN,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.4677506291991
China,CHN,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.9840737298242
China,CHN,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.49976020406
China,CHN,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.8665998951689
China,CHN,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,43.2410332117025
China,CHN,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,42.6154069789033
China,CHN,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,42.1264337326387
China,CHN,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,41.4217959192335
China,CHN,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,40.8268698207901
China,CHN,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,40.337092957866
China,CHN,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.8440268655766
China,CHN,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,39.3570087111526
China,CHN,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.8673379524017
China,CHN,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.4855751376702
China,CHN,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,38.1032818020733
China,CHN,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.7209884664764
China,CHN,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.3174742962641
China,CHN,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,37.0148651946481
China,CHN,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,36.7121499888591
China,CHN,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,36.4200452003777
China,CHN,2020,Arable land (% of land area),AG.LND.ARBL.ZS,12.6765905798473
China,CHN,2019,Arable land (% of land area),AG.LND.ARBL.ZS,12.6767072944018
China,CHN,2018,Arable land (% of land area),AG.LND.ARBL.ZS,12.676760346472
China,CHN,2017,Arable land (% of land area),AG.LND.ARBL.ZS,12.6770178210856
China,CHN,2016,Arable land (% of land area),AG.LND.ARBL.ZS,12.6808167538056
China,CHN,2015,Arable land (% of land area),AG.LND.ARBL.ZS,12.6893569275309
China,CHN,2014,Arable land (% of land area),AG.LND.ARBL.ZS,12.6958930783302
China,CHN,2013,Arable land (% of land area),AG.LND.ARBL.ZS,12.7071931712043
China,CHN,2012,Arable land (% of land area),AG.LND.ARBL.ZS,12.7282023347818
China,CHN,2011,Arable land (% of land area),AG.LND.ARBL.ZS,12.800416828082
China,CHN,2010,Arable land (% of land area),AG.LND.ARBL.ZS,12.8778413090614
China,CHN,2009,Arable land (% of land area),AG.LND.ARBL.ZS,12.9429683203196
China,CHN,2008,Arable land (% of land area),AG.LND.ARBL.ZS,12.9226135155496
China,CHN,2007,Arable land (% of land area),AG.LND.ARBL.ZS,12.8966344923446
China,CHN,2006,Arable land (% of land area),AG.LND.ARBL.ZS,12.9030172525385
China,CHN,2005,Arable land (% of land area),AG.LND.ARBL.ZS,12.8669586059388
China,CHN,2004,Arable land (% of land area),AG.LND.ARBL.ZS,12.8408725348885
China,CHN,2003,Arable land (% of land area),AG.LND.ARBL.ZS,12.8211547472436
China,CHN,2002,Arable land (% of land area),AG.LND.ARBL.ZS,12.80143520109
China,CHN,2001,Arable land (% of land area),AG.LND.ARBL.ZS,12.759858865325
China,CHN,2000,Arable land (% of land area),AG.LND.ARBL.ZS,12.6970619754475
China,CHN,1999,Arable land (% of land area),AG.LND.ARBL.ZS,12.697446393576
China,CHN,1998,Arable land (% of land area),AG.LND.ARBL.ZS,12.6978442838029
China,CHN,1997,Arable land (% of land area),AG.LND.ARBL.ZS,12.6989849024532
China,CHN,1996,Arable land (% of land area),AG.LND.ARBL.ZS,12.731638427071
China,CHN,1995,Arable land (% of land area),AG.LND.ARBL.ZS,12.7573020736956
China,CHN,1994,Arable land (% of land area),AG.LND.ARBL.ZS,12.8761007016691
China,CHN,1993,Arable land (% of land area),AG.LND.ARBL.ZS,12.9400817216942
China,CHN,1992,Arable land (% of land area),AG.LND.ARBL.ZS,13.1104855660729
China,CHN,1991,Arable land (% of land area),AG.LND.ARBL.ZS,13.320890811031
China,CHN,1990,Arable land (% of land area),AG.LND.ARBL.ZS,13.2079956115174
China,CHN,1989,Arable land (% of land area),AG.LND.ARBL.ZS,13.0387589167578
China,CHN,1988,Arable land (% of land area),AG.LND.ARBL.ZS,12.9014596797554
China,CHN,1987,Arable land (% of land area),AG.LND.ARBL.ZS,12.8294147169079
China,CHN,1986,Arable land (% of land area),AG.LND.ARBL.ZS,12.8619888017299
China,CHN,1985,Arable land (% of land area),AG.LND.ARBL.ZS,12.8211385650638
China,CHN,1984,Arable land (% of land area),AG.LND.ARBL.ZS,12.1748559896527
China,CHN,1983,Arable land (% of land area),AG.LND.ARBL.ZS,11.4646984987273
China,CHN,1982,Arable land (% of land area),AG.LND.ARBL.ZS,10.8704071336185
China,CHN,1981,Arable land (% of land area),AG.LND.ARBL.ZS,10.3503779438665
China,CHN,1980,Arable land (% of land area),AG.LND.ARBL.ZS,10.2867153049228
China,CHN,1979,Arable land (% of land area),AG.LND.ARBL.ZS,10.3008802420878
China,CHN,1978,Arable land (% of land area),AG.LND.ARBL.ZS,10.315575701244
China,CHN,1977,Arable land (% of land area),AG.LND.ARBL.ZS,10.3364429031012
China,CHN,1976,Arable land (% of land area),AG.LND.ARBL.ZS,10.3560258533702
China,CHN,1975,Arable land (% of land area),AG.LND.ARBL.ZS,10.3755136773729
China,CHN,1974,Arable land (% of land area),AG.LND.ARBL.ZS,10.5316880112895
China,CHN,1973,Arable land (% of land area),AG.LND.ARBL.ZS,10.4721635701932
China,CHN,1972,Arable land (% of land area),AG.LND.ARBL.ZS,10.5223508440587
China,CHN,1971,Arable land (% of land area),AG.LND.ARBL.ZS,10.5715831803665
China,CHN,1970,Arable land (% of land area),AG.LND.ARBL.ZS,10.6175262873089
China,CHN,1969,Arable land (% of land area),AG.LND.ARBL.ZS,10.6700478529821
China,CHN,1968,Arable land (% of land area),AG.LND.ARBL.ZS,10.7193862934629
China,CHN,1967,Arable land (% of land area),AG.LND.ARBL.ZS,10.7710590257515
China,CHN,1966,Arable land (% of land area),AG.LND.ARBL.ZS,10.82273175804
China,CHN,1965,Arable land (% of land area),AG.LND.ARBL.ZS,10.8712213651363
China,CHN,1964,Arable land (% of land area),AG.LND.ARBL.ZS,10.8974290958863
China,CHN,1963,Arable land (% of land area),AG.LND.ARBL.ZS,10.9184377221556
China,CHN,1962,Arable land (% of land area),AG.LND.ARBL.ZS,10.9393402442518
China,CHN,1961,Arable land (% of land area),AG.LND.ARBL.ZS,10.9708531836557
China,CHN,2010,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,83906.6875
China,CHN,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,83906.6875
China,CHN,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,83906.6875
China,CHN,2010,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.907172261
China,CHN,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.907172261
China,CHN,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0.907172261
China,CHN,2010,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,23928.50781
China,CHN,2000,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,23928.50781
China,CHN,1990,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,23928.50781
China,CHN,2010,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.258707371
China,CHN,2000,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.258707371
China,CHN,1990,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.258707371
China,CHN,2010,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1.165879632
China,CHN,2000,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1.165879632
China,CHN,1990,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1.165879632
China,CHN,2020,Forest area (sq. km),AG.LND.FRST.K2,2199781.8
China,CHN,2019,Forest area (sq. km),AG.LND.FRST.K2,2180986.1
China,CHN,2018,Forest area (sq. km),AG.LND.FRST.K2,2162190.4
China,CHN,2017,Forest area (sq. km),AG.LND.FRST.K2,2143394.7
China,CHN,2016,Forest area (sq. km),AG.LND.FRST.K2,2124598.67
China,CHN,2015,Forest area (sq. km),AG.LND.FRST.K2,2102942.5
China,CHN,2014,Forest area (sq. km),AG.LND.FRST.K2,2083574.76
China,CHN,2013,Forest area (sq. km),AG.LND.FRST.K2,2064207.02
China,CHN,2012,Forest area (sq. km),AG.LND.FRST.K2,2044839.28
China,CHN,2011,Forest area (sq. km),AG.LND.FRST.K2,2025471.54
China,CHN,2010,Forest area (sq. km),AG.LND.FRST.K2,2006103.8
China,CHN,2009,Forest area (sq. km),AG.LND.FRST.K2,1982493.97
China,CHN,2008,Forest area (sq. km),AG.LND.FRST.K2,1958884.14
China,CHN,2007,Forest area (sq. km),AG.LND.FRST.K2,1935274.31
China,CHN,2006,Forest area (sq. km),AG.LND.FRST.K2,1911664.48
China,CHN,2005,Forest area (sq. km),AG.LND.FRST.K2,1888054.65
China,CHN,2004,Forest area (sq. km),AG.LND.FRST.K2,1864444.82
China,CHN,2003,Forest area (sq. km),AG.LND.FRST.K2,1840834.99
China,CHN,2002,Forest area (sq. km),AG.LND.FRST.K2,1817225.16
China,CHN,2001,Forest area (sq. km),AG.LND.FRST.K2,1793615.33
China,CHN,2000,Forest area (sq. km),AG.LND.FRST.K2,1770005.5
China,CHN,1999,Forest area (sq. km),AG.LND.FRST.K2,1750145.54
China,CHN,1998,Forest area (sq. km),AG.LND.FRST.K2,1730285.58
China,CHN,1997,Forest area (sq. km),AG.LND.FRST.K2,1710425.62
China,CHN,1996,Forest area (sq. km),AG.LND.FRST.K2,1690565.66
China,CHN,1995,Forest area (sq. km),AG.LND.FRST.K2,1670705.7
China,CHN,1994,Forest area (sq. km),AG.LND.FRST.K2,1650845.74
China,CHN,1993,Forest area (sq. km),AG.LND.FRST.K2,1630985.78
China,CHN,1992,Forest area (sq. km),AG.LND.FRST.K2,1611125.82
China,CHN,1991,Forest area (sq. km),AG.LND.FRST.K2,1591265.86
China,CHN,1990,Forest area (sq. km),AG.LND.FRST.K2,1571405.9
China,CHN,2020,Forest area (% of land area),AG.LND.FRST.ZS,23.3405957019611
China,CHN,2019,Forest area (% of land area),AG.LND.FRST.ZS,23.1411655427356
China,CHN,2018,Forest area (% of land area),AG.LND.FRST.ZS,22.9417353835101
China,CHN,2017,Forest area (% of land area),AG.LND.FRST.ZS,22.7423102916965
China,CHN,2016,Forest area (% of land area),AG.LND.FRST.ZS,22.5428773041647
China,CHN,2015,Forest area (% of land area),AG.LND.FRST.ZS,22.3130941846073
China,CHN,2014,Forest area (% of land area),AG.LND.FRST.ZS,22.1075946459969
China,CHN,2013,Forest area (% of land area),AG.LND.FRST.ZS,21.9020948706353
China,CHN,2012,Forest area (% of land area),AG.LND.FRST.ZS,21.6965960161134
China,CHN,2011,Forest area (% of land area),AG.LND.FRST.ZS,21.49109623203
China,CHN,2010,Forest area (% of land area),AG.LND.FRST.ZS,21.2855968996448
China,CHN,2009,Forest area (% of land area),AG.LND.FRST.ZS,21.0350872157688
China,CHN,2008,Forest area (% of land area),AG.LND.FRST.ZS,20.7845781828599
China,CHN,2007,Forest area (% of land area),AG.LND.FRST.ZS,20.5340680339958
China,CHN,2006,Forest area (% of land area),AG.LND.FRST.ZS,20.2835578851316
China,CHN,2005,Forest area (% of land area),AG.LND.FRST.ZS,20.0330481613855
China,CHN,2004,Forest area (% of land area),AG.LND.FRST.ZS,19.7825365378985
China,CHN,2003,Forest area (% of land area),AG.LND.FRST.ZS,19.5320280602681
China,CHN,2002,Forest area (% of land area),AG.LND.FRST.ZS,19.2815168805051
China,CHN,2001,Forest area (% of land area),AG.LND.FRST.ZS,19.031006736957
China,CHN,2000,Forest area (% of land area),AG.LND.FRST.ZS,18.7804969919467
China,CHN,1999,Forest area (% of land area),AG.LND.FRST.ZS,18.5697548253474
China,CHN,1998,Forest area (% of land area),AG.LND.FRST.ZS,18.359032585618
China,CHN,1997,Forest area (% of land area),AG.LND.FRST.ZS,18.1483103458886
China,CHN,1996,Forest area (% of land area),AG.LND.FRST.ZS,17.9375881061592
China,CHN,1995,Forest area (% of land area),AG.LND.FRST.ZS,17.7268470575253
China,CHN,1994,Forest area (% of land area),AG.LND.FRST.ZS,17.5162179683745
China,CHN,1993,Forest area (% of land area),AG.LND.FRST.ZS,17.3054948343019
China,CHN,1992,Forest area (% of land area),AG.LND.FRST.ZS,17.0947717002293
China,CHN,1991,Forest area (% of land area),AG.LND.FRST.ZS,16.8840485661567
China,CHN,1990,Forest area (% of land area),AG.LND.FRST.ZS,16.6733254320841
China,CHN,2018,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,645
China,CHN,2020,Cereal yield (kg per hectare),AG.YLD.CREL.KG,6296.4
China,CHN,2019,Cereal yield (kg per hectare),AG.YLD.CREL.KG,6267.9
China,CHN,2018,Cereal yield (kg per hectare),AG.YLD.CREL.KG,6129.3
China,CHN,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,6111.3
China,CHN,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,6017.6
China,CHN,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5985.7
China,CHN,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5893.2
China,CHN,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5894.1
China,CHN,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5827.1
China,CHN,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5709.4
China,CHN,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5526.1
China,CHN,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5449.9
China,CHN,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5549.2
China,CHN,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5319.8
China,CHN,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5315.5
China,CHN,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5225.6
China,CHN,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5189.8
China,CHN,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4875.8
China,CHN,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4873.5
China,CHN,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4802.2
China,CHN,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4756.4
China,CHN,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4947.1
China,CHN,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4954
China,CHN,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4816.7
China,CHN,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4894.5
China,CHN,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4663.8
China,CHN,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4510.1
China,CHN,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4567.7
China,CHN,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4365.8
China,CHN,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4237.3
China,CHN,2020,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.7231837927804
China,CHN,2019,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.31071877840352
China,CHN,2018,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.69390529382545
China,CHN,2017,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.34913267883946
China,CHN,2016,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.55564214957618
China,CHN,2015,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.19218160303955
China,CHN,2014,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.55923344660606
China,CHN,2013,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.03987546926686
China,CHN,2012,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.82709055579985
China,CHN,2011,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.7088289021211
China,CHN,2010,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.0035629002639
China,CHN,2009,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.56888829067325
China,CHN,2008,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.73363488969862
China,CHN,2007,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.40096483008318
China,CHN,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.50857901571575
China,CHN,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.55425403392231
China,CHN,2004,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.48364111373749
China,CHN,2003,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.48740330983691
China,CHN,2002,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.60909988461638
China,CHN,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.51300212008642
China,CHN,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.4750822457556
China,CHN,1999,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.74900388024567
China,CHN,1998,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.43557710151074
